"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZBED3",0.000717308,-26.75233,0.324,0.283,1
"CFAP53",0.0007179066,-6.81101,0.076,0.056,1
"ZEB1-AS1",0.0007186158,-9.22441,0.25,0.21,1
"RLBP1",0.0007217449,-10.49378,0.016,0.008,1
"ATP6V0D1",0.0007237271,-7.348888,0.336,0.297,1
"ENSG00000236426",0.000724267,-2.904323,0.001,0.01,1
"BOLA3-DT",0.0007251455,-1.427947,0.083,0.11,1
"HES7",0.0007251766,-0.8565938,0.016,0.03,1
"POLR3B",0.0007254618,-0.5657507,0.147,0.18,1
"PKNOX1",0.0007283657,-0.9482103,0.233,0.27,1
"ENSG00000230952",0.0007299858,1.061077,0.012,0.006,1
"DEF6",0.0007312051,0.703223,0.021,0.012,1
"ENSG00000261570",0.0007317359,-2.065029,0.044,0.064,1
"ENSG00000253270",0.0007345798,-4.082129,0.001,0.01,1
"GFM2",0.0007348141,0.8009305,0.284,0.248,1
"LINC03013",0.0007358302,-1.725171,0.008,0.02,1
"LINC01886",0.0007375368,4.721845,0.011,0.005,1
"LOC105370500",0.0007375728,-22.31656,0.283,0.315,1
"ENSG00000257657",0.0007392817,-2.692342,0.01,0.023,1
"ZNF813",0.0007422737,-0.9910082,0.041,0.061,1
"ABCB8",0.0007440565,-39.32761,0.129,0.161,1
"ENSG00000267510",0.0007441014,0.5235209,0.07,0.051,1
"NAGLU",0.0007495527,-0.9217377,0.101,0.128,1
"LOC102724719",0.0007511706,-22.10033,0.002,0.011,1
"ZNF749",0.00075161,0.7578227,0.155,0.127,1
"ENSG00000272501",0.000755048,0.6963742,0.024,0.014,1
"MAFTRR",0.0007562207,-3.377842,0.003,0.012,1
"ENSG00000246877",0.0007563278,0.8243885,0.018,0.01,1
"ENSG00000258365",0.0007570575,-1.384408,0.005,0.016,1
"TMEM199",0.0007575162,0.796934,0.151,0.124,1
"ISYNA1",0.0007577102,-4.076281,0.163,0.197,1
"TBC1D22B",0.0007586101,-35.96609,0.194,0.163,1
"TAF6",0.0007617668,-0.5702406,0.139,0.17,1
"NAALAD2",0.0007634898,-20.90232,0.095,0.124,1
"CC2D1A",0.0007637855,0.2662216,0.186,0.156,1
"FDX2",0.00076442,-0.8773202,0.165,0.198,1
"EED",0.0007652364,-0.6320575,0.19,0.227,1
"HFE",0.0007670509,-15.14881,0.003,0.013,1
"PMFBP1",0.000767194,-11.47325,0.013,0.027,1
"TBC1D25",0.0007700146,3.547179,0.103,0.131,1
"NQO2",0.0007718748,-1.340427,0.255,0.218,1
"ENSG00000286763",0.0007719612,-21.89797,0.003,0.012,1
"ENSG00000271344",0.0007723156,-2.533027,0.002,0.011,1
"DNAJC5B",0.0007729906,-3.872853,0.004,0.014,1
"PINK1-AS",0.00077547,0.7945658,0.05,0.034,1
"LINC02145",0.0007799097,-0.7986287,0.011,0.024,1
"PLCG1-AS1",0.0007807974,-0.1804039,0.085,0.112,1
"PKN3",0.0007818225,-9.658438,0.025,0.042,1
"PDP1",0.000782244,-4.035297,0.181,0.218,1
"C19orf53",0.0007822483,-12.25768,0.576,0.52,1
"ANKRD23",0.0007822749,0.3985469,0.286,0.253,1
"LOC101929586",0.000782839,-1.499503,0.008,0.02,1
"BCDIN3D-AS1",0.000784513,0.6374886,0.038,0.025,1
"PTGIS",0.0007860288,-19.50478,0.016,0.03,1
"SLC2A6",0.0007866965,-0.5597808,0.047,0.068,1
"ST3GAL2",0.000788546,-0.7666952,0.15,0.183,1
"ENSG00000234997",0.0007887028,-15.68291,0.048,0.033,1
"HCCS",0.0007906542,0.5415353,0.11,0.086,1
"ASCC1",0.0007913351,-22.9589,0.265,0.298,1
"CASS4",0.000791877,-2.666948,0.009,0.022,1
"LINC01409",0.000792468,-8.695336,0.457,0.418,1
"ENSG00000230131",0.0007940325,-6.654089,0.003,0.013,1
"ENSG00000272512",0.0007947035,-1.208126,0.019,0.034,1
"HACD4",0.0007955061,-1.809614,0.008,0.019,1
"KRBOX5",0.0007996644,-1.398061,0.226,0.262,1
"TRIM17",0.000805973,-1.733822,0.005,0.015,1
"ENSG00000285876",0.0008060568,-2.558928,0.015,0.008,1
"SHANK3",0.0008084633,-0.6968332,0.041,0.061,1
"ZSCAN29",0.000810168,-0.762916,0.099,0.127,1
"RNF2",0.0008115172,-15.55759,0.314,0.282,1
"OXNAD1",0.000811906,-0.4163558,0.214,0.25,1
"ZNF718",0.0008119693,-4.777675,0.368,0.412,1
"ENSG00000260621",0.0008123765,0.6154398,0.046,0.031,1
"AXIN1",0.000812935,-0.5293046,0.094,0.121,1
"AVEN",0.0008142133,-40.37242,0.082,0.108,1
"TMEM11-DT",0.0008144903,-0.7472593,0.02,0.036,1
"ERC1",0.0008175647,3.315872,0.601,0.629,1
"MFSD14B",0.0008176161,-1.47885,0.285,0.322,1
"FREM1",0.000818427,-11.92501,0.021,0.037,1
"ENSG00000249332",0.0008184731,-1.735453,0.04,0.026,1
"SLC35E2B",0.0008205537,-0.5446629,0.157,0.19,1
"ENSG00000228142",0.0008206639,0.9652005,0.015,0.007,1
"RAB5IF",0.000820813,-4.539691,0.396,0.425,1
"TTC3-AS1",0.0008210784,0.3493015,0.158,0.13,1
"ENSG00000288043",0.0008232433,-44.82091,0.01,0.023,1
"SMAP1",0.0008262951,-21.60502,0.587,0.545,1
"LRMDA",0.0008270575,-34.18737,0.061,0.044,1
"NUP88",0.0008272893,-3.356255,0.305,0.344,1
"PAK5",0.0008272967,-28.47427,0.391,0.348,1
"RNF138",0.0008273946,-1.348329,0.276,0.316,1
"PARP1",0.0008279556,-11.19552,0.555,0.565,1
"ACTL6B",0.0008279804,-80.33863,0.132,0.162,1
"FLVCR2",0.0008286559,-8.463358,0.006,0.017,1
"HCG27",0.0008286916,0.8996654,0.02,0.011,1
"ROR1",0.0008304061,-55.79524,0.198,0.239,1
"KDELR1",0.0008312872,-11.26257,0.571,0.523,1
"ZNF576",0.0008319241,-77.92435,0.154,0.126,1
"ENSG00000264207",0.0008325988,0.6557526,0.035,0.022,1
"ENSG00000247311",0.0008333176,-41.95725,0.007,0.018,1
"PIAS2",0.0008340509,-9.370256,0.418,0.464,1
"ENSG00000230826",0.0008351547,0.3720069,0.092,0.071,1
"SEPHS2",0.0008380695,-67.5313,0.314,0.274,1
"SNRPF-DT",0.0008396454,1.924895,0.021,0.012,1
"ENSG00000285090",0.0008412079,-6.429684,0.009,0.021,1
"ENSG00000184068",0.0008449119,-1.219245,0.071,0.096,1
"ENSG00000275734",0.0008452343,-0.961093,0.024,0.041,1
"LRRC74A",0.000845334,-0.3785738,0.013,0.006,1
"ENSG00000250101",0.0008464862,0.5555413,0.05,0.072,1
"OIT3",0.0008480786,-3.379513,0.008,0.02,1
"ENSG00000266903",0.0008486366,-30.9031,0.118,0.094,1
"PCNX3",0.0008487284,-0.7831718,0.054,0.077,1
"ZCWPW1",0.0008489648,-1.429485,0.107,0.135,1
"ZNF773",0.000849477,-0.5506097,0.046,0.066,1
"PPP1R13L",0.0008504437,0.2882565,0.07,0.051,1
"CPEB1",0.0008516628,-23.67454,0.073,0.054,1
"PRMT5-DT",0.0008525805,-38.12785,0.036,0.055,1
"RTRAF",0.0008600227,-12.12704,0.621,0.589,1
"LINC02694",0.0008606565,-21.81474,0.058,0.041,1
"ENSG00000272927",0.000861861,0.4741298,0.031,0.019,1
"BLOC1S2",0.0008635199,-3.925956,0.379,0.416,1
"CNKSR1",0.0008664238,0.9156201,0.03,0.018,1
"PNISR",0.0008670833,7.411849,0.865,0.861,1
"DNASE1L1",0.0008745819,-1.593265,0.037,0.056,1
"ENSG00000236540",0.0008770955,-1.14363,0.013,0.026,1
"UVSSA",0.0008787322,0.1721713,0.13,0.16,1
"MYO1B",0.0008790054,-6.041985,0.083,0.11,1
"TSPAN16",0.000881071,-3.411733,0.013,0.027,1
"TRABD",0.0008824555,-0.5321839,0.111,0.14,1
"LOC100652999",0.0008825101,-0.9505811,0.014,0.028,1
"ENSG00000285796",0.0008849746,-17.96868,0.049,0.034,1
"TMEM269",0.0008864518,0.4879484,0.083,0.063,1
"ENSG00000287653",0.000887608,1.21323,0.013,0.006,1
"TIMM22",0.0008908997,0.2388567,0.21,0.179,1
"IL34",0.0008914793,-29.62751,0.016,0.031,1
"DDTL",0.0008928912,0.9857044,0.015,0.008,1
"TMEM240",0.0008929952,-0.414055,0.119,0.15,1
"ZNF155",0.0008952939,-4.74157,0.257,0.293,1
"COLCA2",0.0008956557,-1.32702,0.009,0.021,1
"ZNF467",0.0008960629,0.4148631,0.027,0.016,1
"COMMD7",0.0008995337,0.3044788,0.364,0.332,1
"VIPAS39",0.000901924,0.3582599,0.166,0.138,1
"ENSG00000253524",0.000901999,-12.28385,0.003,0.012,1
"ENSG00000269910",0.0009033811,-1.886672,0.004,0.013,1
"CTPS1",0.0009065173,0.3113166,0.125,0.153,1
"INTS11",0.0009097652,0.6390858,0.194,0.228,1
"OXTR",0.0009139436,-2.942109,0.003,0.011,1
"ESS2",0.0009206673,-0.5613222,0.078,0.103,1
"PP2D1",0.0009207259,-1.749542,0.068,0.092,1
"HIVEP3",0.0009208473,-107.6102,0.308,0.266,1
"MYL12B",0.0009215471,-59.02892,0.641,0.674,1
"EAF2",0.0009221278,-5.202071,0.105,0.132,1
"PHF2",0.0009223876,-0.4396274,0.233,0.27,1
"ENSG00000269921",0.0009268885,1.003814,0.018,0.01,1
"GUF1",0.0009274734,-1.250431,0.214,0.248,1
"PRDX3",0.0009282686,-8.410034,0.48,0.494,1
"LOC101928847",0.0009294344,1.097416,0.011,0.024,1
"OSCAR",0.0009338718,-4.934157,0.004,0.013,1
"ITGA2B",0.0009339448,0.8374464,0.08,0.06,1
"ENSG00000257831",0.0009341187,-27.98505,0.023,0.04,1
"ATP2A1",0.000934188,0.2692745,0.067,0.049,1
"C17orf97",0.0009364907,-21.51394,0.119,0.095,1
"ADNP",0.0009372092,-9.787646,0.656,0.701,1
"ANKRD10",0.0009447935,-27.25858,0.568,0.611,1
"NXT1",0.0009463292,-1.148042,0.312,0.276,1
"METTL14",0.000947369,0.6237542,0.308,0.276,1
"SMIM10L2A",0.0009474764,0.3620227,0.047,0.032,1
"POLR2J",0.000955844,-6.917729,0.505,0.457,1
"CALHM2",0.0009581399,-2.480651,0.002,0.01,1
"CRYGD",0.0009620536,-2.588388,0.003,0.012,1
"SAV1",0.0009622829,-5.904094,0.288,0.255,1
"WFIKKN1",0.0009624644,-2.374468,0.003,0.011,1
"OMG",0.0009637691,20.43359,0.155,0.186,1
"STARD9",0.0009656651,1.874576,0.361,0.33,1
"HERC6",0.0009705996,-4.049023,0.033,0.051,1
"EIF4E",0.000972051,-4.524511,0.527,0.561,1
"PSMC3IP",0.0009762743,-1.890152,0.092,0.118,1
"IP6K1",0.0009768681,5.545823,0.429,0.402,1
"ERP44",0.0009773423,-9.043306,0.471,0.429,1
"FRMD8",0.0009790967,-0.4020254,0.032,0.051,1
"CLINT1",0.0009800924,-5.598702,0.405,0.433,1
"ENSG00000259642",0.0009801429,0.422697,0.035,0.023,1
"TECPR2",0.0009806461,-19.19769,0.3,0.264,1
"ZNF879",0.0009822593,0.2712276,0.059,0.042,1
"PLGLB2",0.0009827586,-0.910453,0.013,0.026,1
"LOC728743",0.0009829956,-0.6987611,0.046,0.066,1
"TENT2",0.0009833382,-2.963141,0.48,0.521,1
"TMEM259",0.0009858811,-0.6186717,0.293,0.328,1
"VARS1",0.0009884763,-0.3911893,0.132,0.164,1
"ENSG00000274893",0.0009905321,-2.362396,0.003,0.011,1
"ENSG00000286127",0.0009932531,-2.488172,0.002,0.01,1
"HCG23",0.0009973176,-11.06177,0.07,0.093,1
"ENSG00000269481",0.0009979628,0.6568456,0.037,0.024,1
"NBPF9",0.0009990217,-3.522481,0.208,0.24,1
"ENSG00000205682",0.000999852,0.9141611,0.016,0.008,1
"RPL30",0.001000939,-179.9051,0.945,0.934,1
"UBE2L3",0.001003132,-6.367393,0.519,0.551,1
"HDGFL2",0.001003219,-1.447176,0.294,0.327,1
"LOC105371855",0.001005059,-9.305545,0.003,0.012,1
"ZNF628",0.001005138,-0.6475855,0.03,0.048,1
"ATP6AP2",0.001005369,-12.88684,0.501,0.515,1
"ENSG00000285638",0.001007161,3.655738,0.037,0.024,1
"LINC01499",0.001007857,1.14622,0.01,0.004,1
"ENSG00000258824",0.001008912,-0.6908227,0.114,0.143,1
"UGT8",0.001010779,-34.48936,0.006,0.016,1
"ENSG00000253619",0.001012622,0.6863281,0.02,0.011,1
"TAF1B",0.001016277,-3.774257,0.394,0.367,1
"ENSG00000286561",0.001016323,-0.8300271,0.027,0.043,1
"OVCH1",0.00101985,-3.170583,0.004,0.013,1
"H2BU1",0.001020219,-10.35096,0.026,0.043,1
"WDR19",0.001020978,0.7324974,0.295,0.261,1
"NOL10",0.001021333,-13.31353,0.323,0.361,1
"ENSG00000236332",0.00102365,0.9054502,0.054,0.038,1
"SHISA5",0.001025376,-10.14663,0.281,0.315,1
"GPALPP1",0.001028628,-0.8144975,0.428,0.389,1
"BLOC1S4",0.001032549,-0.6209859,0.247,0.28,1
"MED25",0.001036512,0.1119349,0.161,0.134,1
"ENSG00000230393",0.001037278,-2.460871,0.002,0.01,1
"ENSG00000235298",0.001038192,-20.34481,0.212,0.242,1
"ZNF154",0.001038737,-0.6251037,0.103,0.13,1
"ODAD3",0.001041808,-2.102504,0.006,0.016,1
"HEATR3",0.001041984,0.6187241,0.168,0.139,1
"VPS16",0.001042117,-61.09799,0.125,0.154,1
"ACYP2",0.001043375,-77.19955,0.602,0.561,1
"ANAPC5",0.001045353,-96.22489,0.397,0.438,1
"ICA1L",0.00104783,-11.32196,0.434,0.464,1
"SLC38A6",0.001050936,-0.1389352,0.279,0.243,1
"PBX1-AS1",0.001051694,-1.606081,0.006,0.016,1
"DDX49",0.001052694,0.8085438,0.278,0.247,1
"ADD1",0.001054537,-0.8500578,0.647,0.628,1
"WIPI2",0.001060026,1.037498,0.489,0.453,1
"ENSG00000285633",0.001060746,-2.243183,0.003,0.012,1
"CNDP1",0.001067273,109.0675,0.006,0.017,1
"LOC101927588",0.001069911,-8.879691,0.015,0.028,1
"PPP1R1B",0.001070402,-16.06393,0.013,0.026,1
"TBXA2R",0.001070996,-2.057272,0.004,0.013,1
"MAMDC2-AS1",0.001073112,-2.834085,0.077,0.102,1
"ENSG00000236324",0.001073667,-11.12514,0.007,0.018,1
"EMD",0.001075128,-1.507885,0.214,0.247,1
"LYSMD3",0.00107524,-5.17565,0.224,0.191,1
"RNF215",0.0010766,0.2187778,0.161,0.132,1
"ZNF672",0.001078245,-59.10806,0.141,0.115,1
"ZMYND8",0.00107862,-251.2971,0.513,0.547,1
"ENSG00000234281",0.001079025,-3.554483,0.107,0.084,1
"MUL1",0.001083236,0.3692416,0.116,0.092,1
"PICALM",0.001083589,-2.664645,0.563,0.612,1
"MUSK",0.001084758,-20.75705,0.008,0.02,1
"ENSG00000259588",0.001085752,0.9286963,0.028,0.018,1
"MFAP2",0.00108654,-15.76039,0.054,0.075,1
"RABAC1",0.001086931,-15.29734,0.531,0.553,1
"INO80",0.001087137,-28.4044,0.382,0.418,1
"CARF",0.001087155,7.709157,0.25,0.217,1
"PTPRJ",0.001087446,-25.5089,0.356,0.33,1
"CNN1",0.001088465,-6.125178,0.004,0.014,1
"HECTD4",0.001088504,-19.66181,0.619,0.658,1
"LPP-AS1",0.001090266,-1.460776,0.003,0.011,1
"PCF11",0.001091853,-0.1775957,0.422,0.456,1
"ENSG00000237781",0.001092269,-1.318107,0.006,0.017,1
"NEIL1",0.001094719,-0.4775491,0.047,0.068,1
"RC3H1-DT",0.001095164,1.183904,0.011,0.005,1
"ZBTB11-AS1",0.001095477,0.5506741,0.037,0.024,1
"DOC2A",0.001095927,0.5385822,0.049,0.034,1
"CNTRL",0.001099857,-25.00035,0.33,0.369,1
"ACOX1",0.001099937,-19.20396,0.317,0.351,1
"HACE1",0.001100312,0.1713104,0.398,0.368,1
"RBM12B",0.001105525,-2.635179,0.429,0.392,1
"MRTFA",0.001106402,0.2877114,0.484,0.518,1
"COA3",0.001107071,-6.313955,0.374,0.402,1
"GALNT9",0.00111418,-0.4365932,0.016,0.008,1
"C1QTNF2",0.001116554,-5.165508,0.007,0.018,1
"LINC01607",0.001119214,0.6405066,0.027,0.017,1
"IPP",0.001121534,-27.08885,0.233,0.201,1
"DMTF1-AS1",0.001122828,0.6109859,0.031,0.02,1
"ENSG00000279066",0.001123398,-4.855252,0.027,0.017,1
"RBBP8",0.001124782,-5.985324,0.138,0.166,1
"NDUFB2-AS1",0.001125409,0.8241322,0.022,0.013,1
"THEM6",0.001125635,0.6301202,0.067,0.049,1
"PALM2AKAP2",0.001127471,43.51137,0.084,0.064,1
"ENSG00000287834",0.001128602,-1.695219,0.006,0.016,1
"RCOR2",0.001135268,1.175847,0.2,0.171,1
"WRAP53",0.001136487,-20.56268,0.063,0.086,1
"LEMD1-AS1",0.001136852,1.021997,0.022,0.013,1
"ANKRD54",0.001138197,0.6991986,0.169,0.141,1
"ENSG00000272854",0.001138639,0.8998694,0.016,0.009,1
"KDM6B",0.001139981,-4.965081,0.314,0.349,1
"THAP10",0.001140972,0.5132963,0.064,0.047,1
"ENSG00000225407",0.001141591,-1.421253,0.023,0.039,1
"DCXR",0.001142289,-9.667103,0.291,0.321,1
"CLEC5A",0.00114515,-1.066781,0.01,0.022,1
"SLC1A2",0.001146491,-73.58755,0.73,0.734,1
"PHKG2",0.001149371,-0.6475657,0.107,0.134,1
"ASXL2",0.001152059,-1.84556,0.369,0.33,1
"ZNF862",0.001152076,1.216729,0.422,0.384,1
"ENSG00000268981",0.001154523,-0.9055937,0.015,0.028,1
"PDXK",0.001156278,-10.79818,0.354,0.38,1
"ENSG00000251095",0.001157208,-5.863325,0.068,0.05,1
"LONP1",0.001158372,-1.421715,0.195,0.23,1
"SH3BP1",0.001158585,-1.533845,0.011,0.023,1
"LOC100505978",0.001159247,-2.215733,0.003,0.011,1
"ZNF443",0.001160744,-0.5035636,0.063,0.086,1
"ENSG00000260317",0.001161122,-1.517135,0.003,0.011,1
"IARS1",0.001163163,-32.84707,0.427,0.393,1
"ENSG00000247372",0.00116403,-1.768746,0.009,0.02,1
"ENSG00000224222",0.001164932,-13.43006,0.009,0.02,1
"MRPL50",0.001166978,-8.364603,0.339,0.304,1
"ENSG00000268896",0.001166989,-2.183241,0.003,0.011,1
"LOC101928743",0.001168109,-65.08151,0.034,0.052,1
"SERTAD4",0.001168566,-2.292767,0.015,0.029,1
"PPIL4",0.001170905,0.7790984,0.563,0.517,1
"ENSG00000287419",0.00117243,0.8228886,0.019,0.011,1
"WDSUB1",0.001172719,-0.650752,0.241,0.209,1
"ZNF623",0.001174953,-0.5170677,0.126,0.155,1
"CXCL16",0.001179966,-5.380437,0.008,0.019,1
"ENSG00000238273",0.001180926,0.4858425,0.021,0.012,1
"TLCD2",0.001182445,-14.81946,0.051,0.035,1
"CAPG",0.001182958,-2.328432,0.015,0.029,1
"SMIM10L2B",0.001184553,0.9007654,0.035,0.023,1
"TIMM29",0.001185211,0.7643507,0.207,0.178,1
"RPE65",0.001186668,-23.5305,0.003,0.011,1
"FBXL12",0.001187814,-0.3525929,0.152,0.184,1
"GAPLINC",0.001188123,-4.817373,0.003,0.012,1
"STT3B",0.00118892,-4.284291,0.454,0.431,1
"SLC8A1",0.001189072,-162.5927,0.724,0.71,1
"SSU72",0.001192331,-6.503555,0.487,0.446,1
"ANXA2R",0.001194703,-2.558078,0.003,0.012,1
"PTHLH",0.001197882,-9.356004,0.013,0.007,1
"MRPL46",0.001200233,0.2490484,0.234,0.202,1
"ENSG00000253361",0.001203353,1.425398,0.011,0.005,1
"ENSG00000288079",0.001206724,-2.421202,0.002,0.01,1
"ENSG00000267396",0.001207233,-1.169773,0.018,0.032,1
"ENSG00000232756",0.00120854,-2.332867,0.003,0.011,1
"CDC37L1",0.001208687,-0.6344886,0.344,0.311,1
"MBOAT7",0.001212612,-0.7746025,0.163,0.195,1
"PLEKHD1",0.001212971,1.473172,0.025,0.015,1
"ENSG00000287012",0.001214046,-2.929916,0.013,0.007,1
"CD101-AS1",0.001218299,-1.64205,0.009,0.02,1
"ABCE1",0.001220415,18.56961,0.443,0.402,1
"TTC23",0.001221473,-3.886638,0.151,0.181,1
"MAN1B1",0.001222272,-0.516869,0.145,0.177,1
"NIFK",0.001222338,-5.398599,0.438,0.469,1
"DCAF4L1",0.001223241,-2.547784,0.002,0.01,1
"LOC100289230",0.00122647,-2.037262,0.235,0.2,1
"IRAK1",0.001230379,-0.5758531,0.019,0.034,1
"ZNF433",0.001231765,0.4522601,0.245,0.214,1
"DHX15",0.001233171,-6.578613,0.497,0.528,1
"SEL1L",0.001235228,-4.458526,0.298,0.334,1
"ENSG00000257319",0.001236639,-4.239272,0.004,0.014,1
"MFN2",0.001237735,0.5867181,0.206,0.175,1
"ADAMTS13",0.001238142,-1.026442,0.041,0.06,1
"DCAF15",0.001239298,-0.5503786,0.134,0.164,1
"FMNL1",0.001240625,0.4637719,0.033,0.021,1
"PPAT",0.001250967,-17.92945,0.231,0.268,1
"LOC101927950",0.001251261,0.485811,0.058,0.041,1
"MINCR",0.001252127,-3.623208,0.152,0.125,1
"TCAF2",0.001253977,-2.989222,0.031,0.048,1
"ENSG00000240449",0.001256708,0.7160347,0.021,0.012,1
"FKBP1B",0.001257602,-18.10513,0.109,0.135,1
"FLNC",0.001260088,-11.0076,0.009,0.02,1
"RTN4IP1",0.001260488,-6.87442,0.125,0.1,1
"ENSG00000224128",0.001260526,-2.389695,0.002,0.01,1
"ENSG00000248559",0.001267257,0.3645754,0.05,0.035,1
"DHX57",0.0012706,-24.11461,0.312,0.349,1
"SDF2",0.001271283,-2.057726,0.334,0.369,1
"ENSG00000250015",0.001272551,0.6396271,0.039,0.026,1
"PTDSS1",0.001276236,-1.388528,0.142,0.173,1
"EIPR1",0.001278883,-2.054557,0.209,0.242,1
"ABCF3",0.001283819,0.7934154,0.116,0.093,1
"UROD",0.001284954,-3.272519,0.166,0.195,1
"ENSG00000253335",0.001286131,-1.39984,0.004,0.014,1
"SPATS1",0.001289522,-5.917934,0.013,0.007,1
"SLC25A46",0.001297248,-1.94898,0.342,0.305,1
"LAT2",0.001297636,-1.125232,0.046,0.065,1
"LDHD",0.001300443,-1.546064,0.004,0.013,1
"FAM91A1",0.001302768,-1.575771,0.217,0.251,1
"GCN1",0.001311294,-2.946031,0.17,0.202,1
"DNAH9",0.001312802,-21.99177,0.087,0.112,1
"BEND4",0.001314328,-1.287066,0.019,0.034,1
"SLITRK4",0.001314677,-19.6228,0.066,0.088,1
"ENSG00000258435",0.001317436,1.013146,0.011,0.005,1
"LINC02235",0.00131882,-0.1847546,0.022,0.038,1
"MIA",0.00131979,-1.529259,0.004,0.013,1
"ENSG00000280734",0.00132181,-0.9806623,0.005,0.015,1
"CBX1",0.001322925,-17.58463,0.667,0.7,1
"ZNF440",0.001323823,-0.1404552,0.145,0.12,1
"ANKRD30BL",0.001325911,-12.49855,0.131,0.16,1
"HTATSF1",0.001327404,-2.536792,0.428,0.467,1
"LPAR6",0.001332415,-11.42861,0.067,0.09,1
"MSH5",0.001333666,0.5599926,0.121,0.097,1
"ENSG00000286307",0.001335213,-0.93236,0.023,0.039,1
"COL6A3",0.001335932,-87.31584,0.005,0.015,1
"SERGEF",0.001337526,-9.667021,0.275,0.316,1
"HNRNPA3",0.001337718,-42.84273,0.798,0.78,1
"TSC1",0.001340653,-1.140565,0.229,0.265,1
"NAPA-AS1",0.001343359,-3.582879,0.06,0.043,1
"ENSG00000258520",0.001344615,-16.04243,0.071,0.094,1
"PRPF3",0.001346755,0.3047741,0.329,0.294,1
"CENPT",0.001350319,-0.8051977,0.123,0.152,1
"ARSK",0.001350903,-0.2440903,0.133,0.108,1
"MBNL1-AS1",0.001352095,-3.273158,0.007,0.018,1
"PCED1A",0.001353801,0.2867218,0.153,0.126,1
"NT5C3B",0.001357586,-1.056946,0.333,0.303,1
"MED26",0.001358389,-0.6731325,0.109,0.137,1
"ENSG00000261195",0.001359732,-0.8465386,0.016,0.009,1
"SMTNL1",0.001361707,-1.353753,0.009,0.021,1
"CNOT9",0.001370382,0.5275159,0.329,0.298,1
"ENSG00000239480",0.001373485,0.9611083,0.015,0.008,1
"DCTN6",0.001374761,-3.904717,0.422,0.443,1
"RTEL1",0.001376347,-30.56123,0.032,0.049,1
"ENSG00000286758",0.001379563,-1.64021,0.008,0.019,1
"NGDN",0.001381825,-6.044854,0.262,0.3,1
"PLA2G15",0.001383619,-3.518803,0.055,0.076,1
"FAM13A",0.001384118,-55.82361,0.501,0.535,1
"ENSG00000247735",0.001384914,0.8520639,0.018,0.01,1
"MFSD4B",0.00138498,-60.33379,0.573,0.598,1
"FTSJ1",0.001386819,-1.312439,0.127,0.157,1
"SMARCAD1-DT",0.001394052,-65.64235,0.013,0.006,1
"CD84",0.001399264,0.8883078,0.014,0.007,1
"ENSG00000259946",0.00140028,-2.776131,0.006,0.016,1
"RPRD1B",0.001406325,0.8061132,0.327,0.293,1
"KYNU",0.001407767,3.522698,0.02,0.012,1
"ENSG00000286293",0.00140779,1.068559,0.011,0.005,1
"UFD1",0.001408217,-11.66517,0.256,0.288,1
"MUC16",0.001409259,1.046781,0.011,0.005,1
"TSNAX",0.001409339,-0.8864684,0.417,0.383,1
"PCIF1",0.001412176,0.939793,0.187,0.159,1
"STARD5",0.001412555,-1.34949,0.006,0.017,1
"C1QTNF3",0.00141264,-39.96366,0.071,0.094,1
"LVRN",0.00141334,-1.671395,0.008,0.019,1
"GAL3ST3",0.001418843,-0.8681409,0.054,0.075,1
"SLC1A4",0.001420541,-11.25044,0.133,0.16,1
"PLEKHF1",0.001420554,-1.708229,0.008,0.018,1
"AP4B1",0.001420949,-0.4923199,0.065,0.088,1
"LINC02889",0.00142602,1.26828,0.02,0.011,1
"DCTN2",0.001429053,3.930863,0.578,0.614,1
"ZNF7",0.001431611,-7.455859,0.152,0.183,1
"MYC",0.001439027,-23.2894,0.052,0.073,1
"ENSG00000263033",0.001444399,-26.24079,0.03,0.019,1
"GAB3",0.001447694,1.24274,0.013,0.006,1
"MIR4432HG",0.001449458,0.8533822,0.011,0.005,1
"TRUB1",0.001449787,0.1357864,0.215,0.184,1
"NABP2",0.001455207,0.1488656,0.221,0.191,1
"MMACHC",0.001462307,-48.31614,0.055,0.039,1
"PRSS12",0.001464572,-48.32585,0.082,0.06,1
"ZNF215",0.001464755,-4.280853,0.015,0.028,1
"PCSK4",0.001465409,-3.4644,0.051,0.036,1
"UBE3B",0.001475943,0.2954919,0.242,0.211,1
"UGDH",0.001476946,-66.69543,0.288,0.252,1
"LRRC36",0.001477452,-1.887367,0.025,0.015,1
"ACVR2B",0.001481124,1.14316,0.288,0.257,1
"FYB2",0.001490858,-35.3429,0.007,0.017,1
"MYO5C",0.001492177,-86.1299,0.037,0.055,1
"C17orf80",0.001492229,0.2343622,0.226,0.196,1
"MOB4",0.001493023,-19.28577,0.552,0.585,1
"RTF2",0.001494972,-0.4157491,0.532,0.499,1
"SCFD2",0.001495324,-65.94934,0.412,0.375,1
"ENSG00000282022",0.001497061,-12.30453,0.04,0.059,1
"ENSG00000243389",0.001499809,-13.42153,0.058,0.041,1
"DOLPP1",0.001503352,-0.655433,0.047,0.068,1
"CDC42BPB",0.001503427,-1.686226,0.362,0.404,1
"PCDHB13",0.001504921,-0.8168271,0.025,0.04,1
"TRIM62",0.001504967,-5.80126,0.061,0.083,1
"UBTF",0.001508745,-14.40856,0.455,0.423,1
"ENSG00000277324",0.001512755,1.793533,0.011,0.005,1
"BRAT1",0.001514589,-10.28829,0.159,0.189,1
